year,cap_round,college_code,college_name,branch_code,branch_name,category,gender_quota,seat_type,stage,closing_merit_no,closing_percentile
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OPEN,General,State,I,34240,88.5013511
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,SC,General,State,I,62739,77.8445199
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,ST,General,State,I,91124,65.8812284
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,VJ,General,State,I,54224,81.2928705
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,NT1,General,State,I,34281,88.4426131
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,NT2,General,State,I,41658,85.7455441
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,NT3,General,State,I,35923,87.8945473
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OBC,General,State,I,42649,85.3822102
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,SEBC,General,State,I,69130,75.3516004
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OPEN,Ladies,State,I,35071,88.1228442
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,SC,Ladies,State,I,47557,83.639399
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,ST,Ladies,State,I,89332,66.8505265
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,VJ,Ladies,State,I,54046,81.3738935
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,NT2,Ladies,State,I,80230,70.8722936
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OBC,Ladies,State,I,47396,83.6467428
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,SEBC,Ladies,State,I,112136,55.2318816
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OPEN,PWD,State,I,115494,53.7694785
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OBC,PWD,State,I,153595,27.6622718
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OPEN,Defence,State,I,88930,67.0458361
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OBC,Defence,State,I,124882,47.9842799
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,OPEN,TFWS,State,I,41891,85.5352459
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,SEBC,Defence,State,I,155782,25.6482713
2024,1,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,EWS,General,State,I,120638,50.6340761
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OPEN,General,State,I,7872,97.3911937
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,SC,General,State,I,17571,94.1713006
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,ST,General,State,I,56026,80.5896708
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,VJ,General,State,I,17052,94.3331807
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,NT1,General,State,I,16746,94.4433332
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,NT2,General,State,I,16443,94.5541467
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OBC,General,State,I,8931,97.0436452
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,SEBC,General,State,I,15942,94.6903844
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OPEN,Ladies,State,I,9308,96.9066937
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,SC,Ladies,State,I,15485,94.8376426
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,ST,Ladies,State,I,45930,84.2430574
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,NT1,Ladies,State,I,20457,93.2139295
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,NT3,Ladies,State,I,23863,92.0214155
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OBC,Ladies,State,I,9823,96.7545639
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,SEBC,Ladies,State,I,15409,94.8397684
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OPEN,PWD,State,I,33711,88.6037289
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OBC,PWD,State,I,49777,82.7778711
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OPEN,Defence,State,I,27598,90.777366
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OBC,Defence,State,I,36001,87.8152279
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OPEN,TFWS,State,I,5518,98.1177725
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,SC,PWD,State,I,46875,83.752973
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OBC,Defence,State,I,31634,89.3071786
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,OPEN,Orphan,State,I,40407,86.1764583
2024,1,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,EWS,General,State,I,13851,95.3932298
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OPEN,General,State,I,12001,96.0264086
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,SC,General,State,I,22810,92.4262209
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,ST,General,State,I,57428,80.0615027
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,VJ,General,State,I,22090,92.6351162
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,NT1,General,State,I,22548,92.5251996
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,NT2,General,State,I,18106,93.9913601
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,NT3,General,State,I,17692,94.115178
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OBC,General,State,I,12727,95.8067495
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,SEBC,General,State,I,18460,93.871008
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OPEN,Ladies,State,I,11632,96.1687682
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,SC,Ladies,State,I,22774,92.4273158
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,ST,Ladies,State,I,62455,78.1496564
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,NT2,Ladies,State,I,20674,93.1131822
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OBC,Ladies,State,I,12683,95.8198477
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,SEBC,Ladies,State,I,19600,93.4764585
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OPEN,PWD,State,I,84120,69.2652564
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OBC,PWD,State,I,109674,57.0470967
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OPEN,Defence,State,I,33941,88.553941
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OBC,Defence,State,I,51336,82.1878954
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OPEN,TFWS,State,I,9964,96.7229568
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,SC,PWD,State,I,87457,67.6869909
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,NT1,Defence,State,I,37872,87.1012785
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,OPEN,Orphan,State,I,100069,61.6354671
2024,1,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,EWS,General,State,I,18299,93.9032684
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OPEN,General,State,I,28736,90.3847828
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,SC,General,State,I,42636,85.3822102
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,ST,General,State,I,109844,57.0470967
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,VJ,General,State,I,40155,86.2190813
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,NT2,General,State,I,43440,85.1704164
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,NT3,General,State,I,64967,76.933232
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OBC,General,State,I,30164,89.874785
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,SEBC,General,State,I,47938,83.5369475
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OPEN,Ladies,State,I,25978,91.295495
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,SC,Ladies,State,I,50448,82.7086811
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,ST,Ladies,State,I,107619,57.414259
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,VJ,Ladies,State,I,43053,85.2662319
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,NT1,Ladies,State,I,34017,88.5172385
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OBC,Ladies,State,I,30050,89.8755527
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,SEBC,Ladies,State,I,61280,78.4507504
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OPEN,PWD,State,I,126496,47.0113809
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OBC,PWD,State,I,153875,27.5123271
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OPEN,Defence,State,I,48986,83.032746
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OBC,Defence,State,I,164128,18.5574725
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OPEN,TFWS,State,I,27443,90.8058519
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OBC,Defence,State,I,82621,69.800376
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,OPEN,Orphan,State,I,80761,70.5215521
2024,1,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,EWS,General,State,I,49718,82.7820291
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OPEN,General,State,I,17552,94.1713006
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,SC,General,State,I,32759,88.9034341
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,ST,General,State,I,76500,72.5041736
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,VJ,General,State,I,33193,88.7742666
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,NT1,General,State,I,24939,91.6557848
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,NT2,General,State,I,22199,92.6335559
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,NT3,General,State,I,31829,89.2671256
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OBC,General,State,I,18536,93.8694333
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,SEBC,General,State,I,23887,92.0214155
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OPEN,Ladies,State,I,15100,95.0167998
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,SC,Ladies,State,I,29378,90.0992619
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,ST,Ladies,State,I,122393,49.7949643
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,VJ,Ladies,State,I,50918,82.4751693
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,NT2,Ladies,State,I,32583,89.0036224
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OBC,Ladies,State,I,17050,94.3331807
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,SEBC,Ladies,State,I,25005,91.6345444
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OPEN,PWD,State,I,136974,40.1585977
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OBC,PWD,State,I,164763,17.776617
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OPEN,Defence,State,I,21433,92.8871646
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OBC,Defence,State,I,63680,77.7634641
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OPEN,TFWS,State,I,14636,95.1705464
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,OBC,Defence,State,I,56268,80.5358903
2024,1,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,EWS,General,State,I,23715,92.1089443
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,OPEN,General,State,I,40780,86.1227045
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,SC,General,State,I,76436,72.5041736
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,ST,General,State,I,153584,27.6622718
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,VJ,General,State,I,52977,81.7098306
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,NT1,General,State,I,55013,80.9741447
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,NT2,General,State,I,48697,83.1983982
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,OBC,General,State,I,49279,82.8860671
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,SEBC,General,State,I,98636,62.795808
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,OPEN,Ladies,State,I,47564,83.639399
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,SC,Ladies,State,I,73240,73.7956676
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,ST,Ladies,State,I,155962,25.6482713
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,NT3,Ladies,State,I,48233,83.5013309
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,OBC,Ladies,State,I,51737,82.1493863
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,SEBC,Ladies,State,I,38760,86.8242361
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,OPEN,TFWS,State,I,55129,80.7858869
2024,1,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,OPEN,General,State,II,164756,17.776617
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OPEN,General,State,I,37888,87.0844527
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,SC,General,State,I,60509,78.956117
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,ST,General,State,I,108763,57.2163252
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,VJ,General,State,I,56098,80.5896708
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,NT1,General,State,I,59809,79.1318865
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,NT2,General,State,I,47170,83.7440631
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,NT3,General,State,I,53426,81.4941569
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OBC,General,State,I,40001,86.2308451
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,SEBC,General,State,I,69475,75.3410409
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OPEN,Ladies,State,I,41682,85.7455441
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,SC,Ladies,State,I,61041,78.5613347
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,ST,Ladies,State,I,135907,40.99476
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,NT1,Ladies,State,I,58310,79.6526596
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,NT2,Ladies,State,I,56879,80.2743712
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OBC,Ladies,State,I,51638,82.1493863
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,SEBC,Ladies,State,I,55218,80.7858869
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OPEN,PWD,State,I,111014,56.0103934
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OPEN,Defence,State,I,115556,53.7694785
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OBC,Defence,State,I,153674,27.6622718
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OPEN,TFWS,State,I,39326,86.5743889
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,OBC,Defence,State,I,129935,44.8929536
2024,1,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,EWS,General,State,I,75778,72.8176141
2024,1,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,SC,General,Other,I,42792,86.2629872
2024,1,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,OPEN,Ladies,Other,I,97252,65.6155797
2024,1,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,SC,General,Other,I,62942,79.5020906
2024,1,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,OPEN,General,Other,I,68353,75.7359803
2024,1,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,OBC,General,Other,I,99521,62.2534756
2024,1,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,OPEN,General,Other,I,149457,30.9687071
2024,1,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,OBC,General,Other,I,109124,57.1959853
2024,1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,OPEN,General,Other,I,67451,76.1358545
2024,1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,SC,General,Other,I,89341,66.8505265
2024,1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,OBC,General,Other,I,86358,68.1767082
2024,1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,OPEN,Ladies,Other,I,102814,60.2921536
2024,1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,OPEN,Defence,State,I,178396,1.8370822
2024,1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,OPEN,TFWS,State,I,73509,73.7743452
2024,1,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,EWS,General,State,I,145000,34.8002089
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,OPEN,General,Other,I,24944,91.6557848
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,SC,General,Other,I,31583,89.3071786
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,OBC,General,Other,I,89777,66.4751458
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,OPEN,Ladies,Other,I,25896,91.3201487
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,OPEN,Defence,State,I,52692,81.7887587
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,OBC,Defence,State,I,120452,50.8618056
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,OPEN,TFWS,State,I,24126,91.9393058
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,OBC,Defence,State,I,64762,77.1713278
2024,1,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,EWS,General,State,I,49690,82.7820291
2024,1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,OPEN,General,Other,I,59912,79.1318865
2024,1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,SC,General,Other,I,60037,79.0646435
2024,1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,OBC,General,Other,I,108961,57.1959853
2024,1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,OPEN,Ladies,Other,I,69152,75.3516004
2024,1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,OPEN,Defence,State,I,120726,50.6340761
2024,1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,OPEN,TFWS,State,I,56718,80.2743712
2024,1,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,EWS,General,State,I,131321,43.9565943
2024,1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,OPEN,General,Other,I,33695,88.6037289
2024,1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,SC,General,Other,I,67157,76.2466193
2024,1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,OBC,General,Other,I,65097,76.8897938
2024,1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,OPEN,Ladies,Other,I,43909,84.886137
2024,1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,OPEN,Defence,State,I,68716,75.5247196
2024,1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,OPEN,TFWS,State,I,50727,82.5540242
2024,1,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,EWS,General,State,I,77306,72.1467831
2024,1,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,OPEN,General,Other,I,66337,76.5404634
2024,1,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,SC,General,Other,I,98611,62.795808
2024,1,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,OBC,General,Other,I,162408,19.5522021
2024,1,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,OPEN,Ladies,Other,I,115821,53.7424491
2024,1,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,OPEN,General,Other,I,68011,76.0337773
2024,1,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,SC,General,Other,I,149107,31.3198919
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,OPEN,General,Other,I,13329,95.5794695
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,SC,General,Other,I,33265,88.7353399
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,OBC,General,Other,I,26438,91.1978661
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,OPEN,Ladies,Other,I,38482,86.8553381
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,OPEN,Defence,State,I,54110,81.2928705
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,OPEN,TFWS,State,I,13505,95.5193118
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,EWS,General,State,I,26554,91.1269352
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,OPEN,General,Other,I,21746,92.7315754
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,SC,General,Other,I,36576,87.5036363
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,OBC,General,Other,I,23336,92.2405432
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,OPEN,Ladies,Other,I,30040,89.8898358
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,OPEN,Defence,State,I,68189,75.8854903
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,OPEN,TFWS,State,I,14798,95.054719
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,EWS,General,State,I,31340,89.3907269
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],OPEN,General,Other,I,50396,82.7086811
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],SC,General,Other,I,120151,50.9307179
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],OBC,General,Other,I,69483,75.3410409
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],OPEN,Ladies,Other,I,88151,67.5881106
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],OPEN,Defence,State,I,156499,25.0606208
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],OPEN,TFWS,State,I,36779,87.4969245
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],EWS,General,State,I,79363,71.3988776
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,OPEN,General,Other,I,32294,89.1051648
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,SC,General,Other,I,56291,80.5358903
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,OBC,General,Other,I,109598,57.0470967
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,OPEN,Ladies,Other,I,72785,73.8893284
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,OPEN,General,Other,II,134225,42.2207447
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,OPEN,Defence,State,I,76921,72.2338818
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,OBC,Defence,State,I,150457,30.4575002
2024,1,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,OPEN,TFWS,State,I,25324,91.5509861
